cycle,Eall,EvdW,Emag,Ez,Edd,Ea,Mz,twist_deg,twist_rate,width_nm,coil_nm,acc_mech,acc_mag,delta_s,delta_a,delta_tw
4175,-32.69194,-17.50243,-15.18951,-6.46271,-8.18101,-0.54579,0.9410,17.73,0.0184,29.45,2.91,0.469,0.507,0.115,0.0129,0.0500
4200,-32.81035,-17.55662,-15.25372,-6.48269,-8.25414,-0.51690,0.9439,17.80,0.0184,29.31,2.82,0.470,0.507,0.115,0.0129,0.0500
4225,-32.74409,-17.51665,-15.22743,-6.48955,-8.21343,-0.52445,0.9449,17.80,0.0185,29.26,3.11,0.470,0.507,0.115,0.0129,0.0500
4250,-32.78676,-17.56301,-15.22375,-6.48394,-8.20701,-0.53280,0.9441,-72.39,-0.0750,29.55,3.29,0.470,0.507,0.115,0.0129,0.0500
4275,-32.86293,-17.59650,-15.26644,-6.49615,-8.24624,-0.52404,0.9459,17.24,0.0179,29.56,3.31,0.470,0.507,0.115,0.0129,0.0500
4300,-32.83956,-17.55909,-15.28048,-6.51769,-8.26069,-0.50210,0.9490,17.51,0.0182,29.38,4.05,0.470,0.507,0.115,0.0129,0.0500
4325,-32.87896,-17.59747,-15.28149,-6.51467,-8.24830,-0.51852,0.9486,17.52,0.0182,30.00,4.02,0.470,0.506,0.115,0.0129,0.0500
4350,-32.86629,-17.64377,-15.22252,-6.48363,-8.22112,-0.51777,0.9440,17.55,0.0182,30.20,3.58,0.470,0.506,0.115,0.0129,0.0500
4375,-32.88213,-17.65710,-15.22503,-6.48454,-8.22444,-0.51605,0.9442,17.56,0.0182,30.59,2.83,0.470,0.506,0.115,0.0129,0.0500
4400,-32.89880,-17.63515,-15.26365,-6.51565,-8.23240,-0.51561,0.9487,17.34,0.0180,29.94,3.23,0.470,0.506,0.115,0.0129,0.0500
4425,-32.84733,-17.60640,-15.24093,-6.48065,-8.24401,-0.51627,0.9436,17.67,0.0183,30.69,2.71,0.470,0.506,0.115,0.0129,0.0500
4450,-32.86722,-17.60199,-15.26524,-6.46065,-8.26523,-0.53936,0.9407,17.56,0.0182,30.19,3.41,0.470,0.506,0.115,0.0129,0.0500
4475,-32.92758,-17.63421,-15.29337,-6.50865,-8.26673,-0.51800,0.9477,17.50,0.0181,30.43,3.21,0.471,0.506,0.115,0.0129,0.0500
4500,-32.85644,-17.61052,-15.24593,-6.47052,-8.24169,-0.53372,0.9421,17.58,0.0182,30.09,3.72,0.471,0.506,0.115,0.0129,0.0500
4525,-32.91379,-17.60309,-15.31070,-6.53299,-8.27643,-0.50128,0.9512,17.64,0.0183,29.90,3.13,0.471,0.506,0.115,0.0129,0.0500
4550,-32.91632,-17.58581,-15.33051,-6.53112,-8.30539,-0.49400,0.9510,17.72,0.0184,29.79,3.27,0.471,0.506,0.115,0.0129,0.0500
4575,-32.84100,-17.57733,-15.26366,-6.49262,-8.25071,-0.52033,0.9453,17.89,0.0186,30.39,3.26,0.471,0.506,0.115,0.0129,0.0500
4600,-32.88254,-17.62109,-15.26145,-6.50140,-8.24868,-0.51136,0.9466,17.98,0.0186,29.97,2.93,0.471,0.506,0.115,0.0129,0.0500
4625,-32.88574,-17.62367,-15.26207,-6.49767,-8.23327,-0.53113,0.9461,17.98,0.0186,29.63,2.75,0.471,0.506,0.115,0.0129,0.0500
4650,-32.87730,-17.59501,-15.28229,-6.49538,-8.27133,-0.51557,0.9457,-72.04,-0.0747,29.90,3.00,0.471,0.506,0.115,0.0129,0.0500
4675,-32.84452,-17.60303,-15.24149,-6.50002,-8.21551,-0.52596,0.9464,17.92,0.0186,30.45,3.06,0.471,0.506,0.115,0.0129,0.0500
4700,-32.86743,-17.62406,-15.24337,-6.49129,-8.23503,-0.51705,0.9452,17.91,0.0186,30.84,2.97,0.471,0.506,0.115,0.0129,0.0500
4725,-32.91671,-17.66928,-15.24742,-6.50542,-8.22924,-0.51277,0.9472,17.80,0.0185,30.31,3.23,0.471,0.506,0.115,0.0129,0.0500
4750,-32.93724,-17.68162,-15.25562,-6.50383,-8.22779,-0.52400,0.9470,-72.15,-0.0748,30.46,2.92,0.471,0.506,0.115,0.0129,0.0500
4775,-32.89871,-17.61946,-15.27925,-6.47868,-8.28279,-0.51779,0.9433,-72.44,-0.0751,30.34,2.90,0.471,0.506,0.115,0.0129,0.0500
4800,-32.97259,-17.72855,-15.24404,-6.49609,-8.23772,-0.51023,0.9459,17.58,0.0182,30.18,3.61,0.472,0.506,0.115,0.0129,0.0500
4825,-32.97207,-17.71478,-15.25729,-6.47816,-8.24187,-0.53726,0.9432,17.46,0.0181,29.99,3.98,0.472,0.506,0.115,0.0129,0.0500
4850,-32.98354,-17.70703,-15.27650,-6.47924,-8.28273,-0.51454,0.9434,17.46,0.0181,30.31,3.35,0.472,0.506,0.115,0.0129,0.0500
4875,-32.92517,-17.66262,-15.26256,-6.51299,-8.22088,-0.52869,0.9483,-72.61,-0.0753,30.55,2.85,0.472,0.506,0.115,0.0129,0.0500
4900,-32.94181,-17.69483,-15.24698,-6.48206,-8.22782,-0.53710,0.9438,16.98,0.0176,29.44,2.83,0.472,0.506,0.115,0.0129,0.0500
4925,-32.96120,-17.71027,-15.25093,-6.48253,-8.23565,-0.53275,0.9439,16.79,0.0174,29.57,2.90,0.472,0.506,0.115,0.0129,0.0500
4950,-32.95653,-17.69342,-15.26310,-6.49580,-8.23985,-0.52745,0.9458,-73.15,-0.0758,30.38,2.18,0.472,0.506,0.115,0.0129,0.0500
4975,-32.92586,-17.68737,-15.23849,-6.49792,-8.23016,-0.51041,0.9461,17.00,0.0176,29.37,2.87,0.472,0.505,0.115,0.0129,0.0500
5000,-33.03482,-17.75150,-15.28332,-6.49664,-8.24929,-0.53739,0.9459,16.92,0.0175,29.97,2.57,0.472,0.505,0.109,0.0122,0.0500
5025,-33.00218,-17.71955,-15.28263,-6.52447,-8.23969,-0.51847,0.9500,16.86,0.0175,30.48,3.02,0.472,0.505,0.109,0.0122,0.0500
5050,-33.05183,-17.74642,-15.30541,-6.51278,-8.27767,-0.51496,0.9483,-72.94,-0.0756,30.35,3.20,0.472,0.506,0.109,0.0122,0.0500
5075,-33.01196,-17.70660,-15.30535,-6.50192,-8.25996,-0.54347,0.9467,-73.01,-0.0757,30.48,2.79,0.472,0.506,0.109,0.0122,0.0500
5100,-32.98309,-17.72362,-15.25947,-6.52033,-8.23118,-0.50796,0.9494,17.01,0.0176,30.52,2.73,0.473,0.506,0.109,0.0122,0.0500
5125,-32.94901,-17.69118,-15.25783,-6.48367,-8.23394,-0.54022,0.9440,16.59,0.0172,30.36,3.09,0.473,0.506,0.109,0.0122,0.0500
5150,-32.95113,-17.69769,-15.25344,-6.50120,-8.22204,-0.53020,0.9466,16.88,0.0175,30.30,3.31,0.473,0.506,0.109,0.0122,0.0500
5175,-33.05122,-17.78551,-15.26571,-6.55009,-8.22161,-0.49400,0.9537,17.12,0.0178,30.16,3.55,0.473,0.506,0.109,0.0122,0.0500
5200,-33.06206,-17.78674,-15.27532,-6.53432,-8.22151,-0.51949,0.9514,17.14,0.0178,30.69,3.36,0.473,0.506,0.109,0.0122,0.0500
5225,-33.05417,-17.77631,-15.27786,-6.51804,-8.25310,-0.50671,0.9490,16.98,0.0176,30.47,3.66,0.473,0.506,0.109,0.0122,0.0500
5250,-33.04353,-17.81473,-15.22880,-6.49817,-8.22825,-0.50239,0.9462,16.90,0.0175,30.57,3.42,0.473,0.506,0.109,0.0122,0.0500
5275,-33.08204,-17.79969,-15.28235,-6.49505,-8.24738,-0.53991,0.9457,16.74,0.0174,30.43,3.81,0.473,0.506,0.109,0.0122,0.0500
5300,-33.05608,-17.78759,-15.26850,-6.51127,-8.23134,-0.52589,0.9481,-73.22,-0.0759,30.47,3.26,0.473,0.506,0.109,0.0122,0.0500
5325,-33.05169,-17.81228,-15.23941,-6.46879,-8.22344,-0.54718,0.9419,-73.10,-0.0758,30.48,3.27,0.473,0.506,0.109,0.0122,0.0500
5350,-33.01221,-17.76488,-15.24734,-6.53047,-8.21791,-0.49895,0.9509,16.87,0.0175,30.24,3.78,0.473,0.506,0.109,0.0122,0.0500
5375,-33.00630,-17.76546,-15.24083,-6.50391,-8.21963,-0.51728,0.9470,16.91,0.0175,30.59,3.40,0.474,0.506,0.109,0.0122,0.0500
5400,-33.04335,-17.81909,-15.22426,-6.49061,-8.18684,-0.54682,0.9451,16.90,0.0175,29.35,3.91,0.474,0.506,0.109,0.0122,0.0500
5425,-33.03191,-17.78301,-15.24889,-6.48642,-8.22995,-0.53253,0.9444,16.70,0.0173,30.04,4.46,0.474,0.506,0.109,0.0122,0.0500
5450,-33.09511,-17.84426,-15.25084,-6.47902,-8.24551,-0.52631,0.9434,16.76,0.0174,30.23,4.06,0.474,0.506,0.109,0.0122,0.0500
5475,-33.12400,-17.86899,-15.25501,-6.50387,-8.22345,-0.52769,0.9470,16.84,0.0175,30.05,4.20,0.474,0.506,0.109,0.0122,0.0500
5500,-33.05886,-17.80001,-15.25885,-6.48318,-8.26165,-0.51402,0.9440,16.81,0.0174,29.93,4.42,0.474,0.506,0.109,0.0122,0.0500
5525,-33.13797,-17.87761,-15.26036,-6.47210,-8.24394,-0.54432,0.9424,16.57,0.0172,30.27,3.74,0.474,0.506,0.109,0.0122,0.0500
5550,-33.07017,-17.81983,-15.25034,-6.49555,-8.21326,-0.54152,0.9458,16.57,0.0172,30.02,3.74,0.474,0.506,0.109,0.0122,0.0500
5575,-33.14602,-17.89250,-15.25352,-6.49148,-8.22814,-0.53390,0.9452,16.92,0.0175,29.67,4.09,0.474,0.506,0.109,0.0122,0.0500
5600,-33.16342,-17.90262,-15.26080,-6.49777,-8.23489,-0.52814,0.9461,16.83,0.0175,30.10,3.61,0.474,0.506,0.109,0.0122,0.0500
5625,-33.18373,-17.89595,-15.28777,-6.51257,-8.25903,-0.51618,0.9482,16.83,0.0175,29.72,4.32,0.474,0.506,0.109,0.0122,0.0500
5650,-33.16527,-17.91462,-15.25065,-6.48351,-8.23565,-0.53149,0.9440,16.79,0.0174,29.96,4.17,0.474,0.506,0.109,0.0122,0.0500
5675,-33.24691,-17.99074,-15.25616,-6.49499,-8.24061,-0.52056,0.9457,16.88,0.0175,29.82,4.36,0.474,0.506,0.109,0.0122,0.0500
5700,-33.14115,-17.92283,-15.21833,-6.47759,-8.20195,-0.53879,0.9432,-72.99,-0.0757,30.33,4.04,0.474,0.506,0.109,0.0122,0.0500
5725,-33.16286,-17.89979,-15.26307,-6.51394,-8.25465,-0.49448,0.9484,16.94,0.0176,30.22,4.07,0.474,0.506,0.109,0.0122,0.0500
5750,-33.11772,-17.88344,-15.23427,-6.49222,-8.21283,-0.52922,0.9453,16.62,0.0172,30.29,3.93,0.474,0.507,0.109,0.0122,0.0500
5775,-33.13463,-17.87550,-15.25912,-6.49766,-8.22961,-0.53185,0.9461,-73.15,-0.0759,30.65,3.65,0.474,0.507,0.109,0.0122,0.0500
5800,-33.25720,-17.97994,-15.27725,-6.48711,-8.26397,-0.52617,0.9445,-73.11,-0.0758,30.46,3.89,0.474,0.507,0.109,0.0122,0.0500
5825,-33.24143,-17.96045,-15.28098,-6.49548,-8.25613,-0.52937,0.9458,16.72,0.0173,30.43,3.85,0.474,0.507,0.109,0.0122,0.0500
5850,-33.22116,-17.98741,-15.23374,-6.46562,-8.22193,-0.54620,0.9414,16.74,0.0174,30.02,4.35,0.474,0.507,0.109,0.0122,0.0500
5875,-33.13820,-17.89932,-15.23888,-6.48333,-8.20359,-0.55195,0.9440,16.75,0.0174,30.15,4.17,0.474,0.507,0.109,0.0122,0.0500
5900,-33.13915,-17.86819,-15.27096,-6.49781,-8.23004,-0.54310,0.9461,-73.41,-0.0761,29.95,4.15,0.474,0.507,0.109,0.0122,0.0500
5925,-33.13435,-17.86442,-15.26993,-6.49552,-8.24458,-0.52982,0.9458,16.54,0.0172,29.82,4.31,0.475,0.507,0.109,0.0122,0.0500
5950,-33.16306,-17.91731,-15.24576,-6.47668,-8.24140,-0.52768,0.9430,16.35,0.0170,30.31,4.14,0.475,0.507,0.109,0.0122,0.0500
5975,-33.18110,-17.92136,-15.25974,-6.51097,-8.22537,-0.52340,0.9480,16.52,0.0171,30.43,3.78,0.475,0.507,0.109,0.0122,0.0500
6000,-33.15078,-17.89246,-15.25832,-6.51690,-8.22159,-0.51982,0.9489,16.50,0.0171,29.14,3.57,0.475,0.507,0.104,0.0116,0.0500
6025,-33.11061,-17.91027,-15.20034,-6.45352,-8.21012,-0.53669,0.9397,16.75,0.0174,29.94,4.06,0.475,0.507,0.104,0.0116,0.0500
6050,-33.25842,-17.99114,-15.26728,-6.50627,-8.23463,-0.52638,0.9473,-73.16,-0.0759,29.79,4.04,0.475,0.507,0.104,0.0116,0.0500
6075,-33.24222,-17.95222,-15.29000,-6.50774,-8.24484,-0.53742,0.9475,16.58,0.0172,29.88,3.89,0.475,0.507,0.104,0.0116,0.0500
6100,-33.17387,-17.90807,-15.26580,-6.48099,-8.24793,-0.53687,0.9437,16.50,0.0171,30.33,3.87,0.475,0.507,0.104,0.0116,0.0500
6125,-33.23335,-17.97620,-15.25715,-6.47830,-8.23154,-0.54731,0.9433,16.41,0.0170,30.20,4.21,0.475,0.507,0.104,0.0116,0.0500
6150,-33.18171,-17.99180,-15.18991,-6.50097,-8.16641,-0.52253,0.9466,16.36,0.0170,30.50,3.80,0.475,0.507,0.104,0.0116,0.0500
6175,-33.27126,-17.99957,-15.27169,-6.51974,-8.22205,-0.52990,0.9493,16.42,0.0170,30.90,3.58,0.476,0.506,0.104,0.0116,0.0500
6200,-33.30651,-18.06240,-15.24411,-6.49356,-8.21817,-0.53238,0.9455,16.40,0.0170,30.57,3.80,0.476,0.506,0.104,0.0116,0.0500
6225,-33.25829,-18.00649,-15.25180,-6.50001,-8.21923,-0.53256,0.9464,16.38,0.0170,30.34,3.85,0.476,0.506,0.104,0.0116,0.0500
6250,-33.29953,-18.06300,-15.23653,-6.49791,-8.19651,-0.54211,0.9461,16.15,0.0168,30.59,3.72,0.476,0.506,0.104,0.0116,0.0500
6275,-33.36065,-18.08251,-15.27814,-6.49910,-8.25173,-0.52731,0.9463,16.13,0.0167,30.25,3.95,0.476,0.506,0.104,0.0116,0.0500
6300,-33.30406,-18.05863,-15.24543,-6.48501,-8.21714,-0.54328,0.9442,15.98,0.0166,30.60,3.77,0.476,0.506,0.104,0.0116,0.0500
6325,-33.33028,-18.02557,-15.30470,-6.50209,-8.27676,-0.52584,0.9467,15.99,0.0166,30.65,3.95,0.476,0.506,0.104,0.0116,0.0500
6350,-33.34819,-18.05007,-15.29812,-6.51742,-8.24436,-0.53634,0.9490,15.87,0.0165,30.45,4.15,0.476,0.506,0.104,0.0116,0.0500
6375,-33.37565,-18.06589,-15.30976,-6.51865,-8.26617,-0.52494,0.9491,15.80,0.0164,30.07,4.24,0.476,0.506,0.104,0.0116,0.0500
6400,-33.32801,-18.06906,-15.25895,-6.49227,-8.22042,-0.54626,0.9453,15.81,0.0164,30.02,4.08,0.476,0.506,0.104,0.0116,0.0500
6425,-33.35170,-18.07631,-15.27539,-6.50625,-8.24512,-0.52402,0.9473,15.78,0.0164,30.40,3.11,0.476,0.506,0.104,0.0116,0.0500
6450,-33.26334,-18.05622,-15.20712,-6.47121,-8.20235,-0.53356,0.9422,15.81,0.0164,30.10,2.95,0.476,0.506,0.104,0.0116,0.0500
6475,-33.35933,-18.09311,-15.26622,-6.49445,-8.22857,-0.54319,0.9456,-74.15,-0.0769,29.54,3.29,0.476,0.506,0.104,0.0116,0.0500
6500,-33.38472,-18.06697,-15.31775,-6.50807,-8.27061,-0.53906,0.9476,-74.24,-0.0770,29.60,3.21,0.476,0.506,0.104,0.0116,0.0500
6525,-33.33431,-18.08813,-15.24618,-6.49162,-8.21779,-0.53677,0.9452,15.56,0.0161,29.44,3.27,0.476,0.506,0.104,0.0116,0.0500
6550,-33.39929,-18.13374,-15.26555,-6.50784,-8.21678,-0.54093,0.9476,-74.51,-0.0772,29.92,3.72,0.476,0.506,0.104,0.0116,0.0500
6575,-33.41231,-18.14267,-15.26964,-6.49536,-8.24227,-0.53201,0.9457,-74.39,-0.0771,30.19,4.18,0.476,0.506,0.104,0.0116,0.0500
6600,-33.36791,-18.09812,-15.26979,-6.49027,-8.24135,-0.53817,0.9450,15.77,0.0163,29.61,3.75,0.477,0.506,0.104,0.0116,0.0500
6625,-33.37501,-18.09939,-15.27562,-6.49300,-8.23805,-0.54457,0.9454,15.52,0.0161,29.53,4.04,0.477,0.506,0.104,0.0116,0.0500
6650,-33.42749,-18.13549,-15.29201,-6.50966,-8.25310,-0.52924,0.9478,15.60,0.0162,29.19,4.44,0.477,0.506,0.104,0.0116,0.0500
6675,-33.36063,-18.08233,-15.27830,-6.49906,-8.25034,-0.52889,0.9463,15.59,0.0162,29.64,3.64,0.477,0.506,0.104,0.0116,0.0500
6700,-33.44789,-18.15321,-15.29468,-6.51812,-8.24425,-0.53230,0.9491,-74.23,-0.0770,29.61,4.36,0.477,0.506,0.104,0.0116,0.0500
6725,-33.38968,-18.10596,-15.28372,-6.50448,-8.24245,-0.53680,0.9471,15.60,0.0162,30.00,4.43,0.477,0.506,0.104,0.0116,0.0500
6750,-33.44437,-18.17651,-15.26785,-6.47514,-8.24617,-0.54655,0.9428,15.54,0.0161,30.19,4.11,0.477,0.506,0.104,0.0116,0.0500
6775,-33.44154,-18.18509,-15.25645,-6.47640,-8.23647,-0.54357,0.9430,15.49,0.0161,30.33,4.14,0.477,0.506,0.104,0.0116,0.0500
6800,-33.38978,-18.14719,-15.24259,-6.48964,-8.21605,-0.53690,0.9449,15.52,0.0161,30.30,4.13,0.477,0.506,0.104,0.0116,0.0500
6825,-33.42631,-18.12068,-15.30563,-6.49936,-8.27200,-0.53427,0.9463,15.77,0.0164,30.41,4.02,0.477,0.506,0.104,0.0116,0.0500
6850,-33.41669,-18.14495,-15.27175,-6.49144,-8.22460,-0.55570,0.9452,15.66,0.0162,30.61,4.18,0.477,0.506,0.104,0.0116,0.0500
6875,-33.46441,-18.20036,-15.26405,-6.49246,-8.21609,-0.55550,0.9453,15.64,0.0162,30.73,3.71,0.477,0.506,0.104,0.0116,0.0500
6900,-33.44767,-18.16230,-15.28537,-6.50087,-8.25933,-0.52517,0.9465,15.81,0.0164,30.04,4.15,0.477,0.506,0.104,0.0116,0.0500
6925,-33.48698,-18.20404,-15.28294,-6.52323,-8.23263,-0.52708,0.9498,16.04,0.0166,30.43,4.12,0.477,0.506,0.104,0.0116,0.0500
6950,-33.41638,-18.14124,-15.27514,-6.51654,-8.22815,-0.53044,0.9488,16.13,0.0167,30.54,4.17,0.477,0.506,0.104,0.0116,0.0500
6975,-33.40544,-18.13231,-15.27313,-6.51227,-8.22356,-0.53730,0.9482,16.37,0.0170,30.67,4.15,0.477,0.506,0.104,0.0116,0.0500
7000,-33.41457,-18.14400,-15.27057,-6.52832,-8.22503,-0.51723,0.9505,15.98,0.0166,30.87,3.97,0.477,0.506,0.098,0.0110,0.0500
7025,-33.41241,-18.14816,-15.26424,-6.48573,-8.21891,-0.55960,0.9443,15.81,0.0164,30.81,4.09,0.477,0.506,0.098,0.0110,0.0500
7050,-33.37081,-18.08492,-15.28589,-6.49804,-8.23551,-0.55234,0.9461,15.91,0.0165,30.61,4.20,0.477,0.506,0.098,0.0110,0.0500
7075,-33.47246,-18.16961,-15.30285,-6.51289,-8.24429,-0.54566,0.9483,15.74,0.0163,30.03,4.52,0.477,0.506,0.098,0.0110,0.0500
7100,-33.50357,-18.21907,-15.28450,-6.48856,-8.24196,-0.55398,0.9448,15.88,0.0165,30.08,4.44,0.478,0.506,0.098,0.0110,0.0500
7125,-33.59077,-18.28876,-15.30201,-6.51191,-8.25023,-0.53987,0.9482,16.16,0.0168,30.09,4.48,0.478,0.506,0.098,0.0110,0.0500
7150,-33.50690,-18.25659,-15.25030,-6.49495,-8.20711,-0.54824,0.9457,15.97,0.0166,30.63,4.13,0.478,0.506,0.098,0.0110,0.0500
7175,-33.51992,-18.25589,-15.26402,-6.48248,-8.22894,-0.55260,0.9439,16.04,0.0166,30.66,4.09,0.478,0.506,0.098,0.0110,0.0500
7200,-33.57193,-18.27841,-15.29352,-6.50919,-8.25296,-0.53138,0.9478,15.96,0.0166,30.60,4.27,0.478,0.506,0.098,0.0110,0.0500
7225,-33.50558,-18.23331,-15.27227,-6.52052,-8.22478,-0.52697,0.9494,16.18,0.0168,30.49,4.43,0.478,0.506,0.098,0.0110,0.0500
7250,-33.51604,-18.23414,-15.28189,-6.50242,-8.22981,-0.54965,0.9468,16.23,0.0168,30.62,4.27,0.478,0.506,0.098,0.0110,0.0500
7275,-33.49529,-18.24334,-15.25195,-6.50318,-8.20659,-0.54218,0.9469,16.30,0.0169,30.36,4.43,0.478,0.506,0.098,0.0110,0.0500
7300,-33.59583,-18.29828,-15.29755,-6.50905,-8.24432,-0.54419,0.9477,-73.49,-0.0762,30.24,4.58,0.478,0.506,0.098,0.0110,0.0500
7325,-33.54064,-18.25461,-15.28603,-6.52782,-8.23220,-0.52601,0.9505,16.59,0.0172,30.11,4.64,0.478,0.506,0.098,0.0110,0.0500
7350,-33.55625,-18.30030,-15.25595,-6.47574,-8.22507,-0.55513,0.9429,16.77,0.0174,30.87,4.11,0.478,0.506,0.098,0.0110,0.0500
7375,-33.56853,-18.29849,-15.27004,-6.48679,-8.24142,-0.54183,0.9445,16.90,0.0175,30.43,4.29,0.478,0.506,0.098,0.0110,0.0500
7400,-33.58339,-18.29264,-15.29075,-6.49142,-8.24576,-0.55356,0.9452,16.82,0.0174,30.37,4.55,0.478,0.506,0.098,0.0110,0.0500
7425,-33.57671,-18.27835,-15.29836,-6.50642,-8.23674,-0.55520,0.9474,17.00,0.0176,30.68,4.17,0.478,0.506,0.098,0.0110,0.0500
7450,-33.60465,-18.30984,-15.29481,-6.50027,-8.23569,-0.55885,0.9465,17.07,0.0177,31.04,4.15,0.478,0.506,0.098,0.0110,0.0500
7475,-33.56950,-18.28432,-15.28517,-6.50024,-8.23634,-0.54859,0.9465,17.14,0.0178,30.61,4.38,0.478,0.506,0.098,0.0110,0.0500
7500,-33.60859,-18.33386,-15.27473,-6.48484,-8.24356,-0.54634,0.9442,-72.85,-0.0755,30.74,3.96,0.479,0.506,0.098,0.0110,0.0500
7525,-33.55486,-18.28956,-15.26530,-6.48565,-8.22191,-0.55774,0.9443,17.11,0.0177,30.20,4.15,0.479,0.506,0.098,0.0110,0.0500
7550,-33.59411,-18.31409,-15.28003,-6.48331,-8.24282,-0.55390,0.9440,107.00,0.1110,30.29,3.80,0.479,0.506,0.098,0.0110,0.0500
7575,-33.64248,-18.37625,-15.26623,-6.48236,-8.22349,-0.56038,0.9439,17.03,0.0177,30.13,4.27,0.479,0.506,0.098,0.0110,0.0500
7600,-33.58636,-18.33187,-15.25449,-6.48815,-8.21153,-0.55481,0.9447,-72.71,-0.0754,30.19,3.96,0.479,0.506,0.098,0.0110,0.0500
7625,-33.59448,-18.28870,-15.30578,-6.51112,-8.25314,-0.54152,0.9480,-72.69,-0.0754,30.46,3.88,0.479,0.506,0.098,0.0110,0.0500
7650,-33.52315,-18.22208,-15.30107,-6.50650,-8.25839,-0.53617,0.9474,-163.05,-0.1691,30.51,3.89,0.479,0.506,0.098,0.0110,0.0500
7675,-33.62140,-18.30913,-15.31226,-6.51269,-8.23868,-0.56090,0.9483,16.99,0.0176,30.18,4.40,0.479,0.506,0.098,0.0110,0.0500
7700,-33.55834,-18.30273,-15.25561,-6.47336,-8.23204,-0.55022,0.9425,-73.21,-0.0759,30.34,3.91,0.479,0.506,0.098,0.0110,0.0500
7725,-33.58556,-18.31024,-15.27532,-6.49654,-8.22463,-0.55414,0.9459,-73.25,-0.0760,29.84,4.53,0.479,0.506,0.098,0.0110,0.0500
7750,-33.60806,-18.31767,-15.29039,-6.47805,-8.26128,-0.55105,0.9432,-73.25,-0.0760,30.17,4.20,0.479,0.506,0.098,0.0110,0.0500
7775,-33.57434,-18.29352,-15.28083,-6.49901,-8.22883,-0.55298,0.9463,-163.12,-0.1692,30.09,4.39,0.479,0.506,0.098,0.0110,0.0500
7800,-33.56223,-18.28336,-15.27887,-6.49257,-8.24646,-0.53984,0.9453,-73.15,-0.0759,30.27,4.23,0.479,0.506,0.098,0.0110,0.0500
7825,-33.55809,-18.26675,-15.29134,-6.51744,-8.24161,-0.53229,0.9490,-72.99,-0.0757,30.27,4.22,0.479,0.506,0.098,0.0110,0.0500
7850,-33.49384,-18.22547,-15.26837,-6.47361,-8.25442,-0.54034,0.9426,-73.12,-0.0758,30.42,4.19,0.479,0.506,0.098,0.0110,0.0500
7875,-33.51977,-18.27839,-15.24138,-6.47057,-8.22333,-0.54748,0.9421,-73.24,-0.0760,30.52,4.13,0.479,0.506,0.098,0.0110,0.0500
7900,-33.58857,-18.30754,-15.28104,-6.49268,-8.23327,-0.55508,0.9454,-73.27,-0.0760,30.52,4.43,0.479,0.506,0.098,0.0110,0.0500
7925,-33.58499,-18.28121,-15.30378,-6.52292,-8.25394,-0.52692,0.9498,-73.16,-0.0759,30.46,4.16,0.479,0.506,0.098,0.0110,0.0500
7950,-33.58481,-18.28368,-15.30113,-6.52125,-8.25690,-0.52297,0.9495,-73.42,-0.0761,30.54,3.55,0.479,0.506,0.098,0.0110,0.0500
7975,-33.51903,-18.22117,-15.29787,-6.51669,-8.24624,-0.53494,0.9488,-73.39,-0.0761,30.88,3.73,0.479,0.506,0.098,0.0110,0.0500
8000,-33.50198,-18.26876,-15.23322,-6.48619,-8.20016,-0.54688,0.9444,-163.12,-0.1692,30.48,3.86,0.479,0.506,0.094,0.0105,0.0500
8025,-33.64538,-18.32489,-15.32049,-6.48932,-8.28540,-0.54577,0.9449,-73.10,-0.0758,30.72,3.76,0.480,0.506,0.094,0.0105,0.0500
8050,-33.67478,-18.38482,-15.28996,-6.45711,-8.26492,-0.56793,0.9402,-73.23,-0.0759,30.49,3.93,0.480,0.506,0.094,0.0105,0.0500
8075,-33.65837,-18.36521,-15.29316,-6.50841,-8.23192,-0.55283,0.9476,-73.47,-0.0762,30.71,3.71,0.480,0.506,0.094,0.0105,0.0500
8100,-33.67174,-18.37541,-15.29633,-6.48230,-8.24972,-0.56432,0.9438,16.71,0.0173,30.84,3.98,0.480,0.506,0.094,0.0105,0.0500
8125,-33.64820,-18.37287,-15.27534,-6.45613,-8.26170,-0.55750,0.9400,-73.20,-0.0759,30.34,4.29,0.480,0.506,0.094,0.0105,0.0500
8150,-33.65476,-18.34500,-15.30975,-6.50916,-8.25909,-0.54150,0.9478,16.72,0.0173,30.16,4.22,0.480,0.506,0.094,0.0105,0.0500
8175,-33.65439,-18.34770,-15.30669,-6.50807,-8.25693,-0.54169,0.9476,16.57,0.0172,30.38,4.15,0.480,0.506,0.094,0.0105,0.0500
8200,-33.62905,-18.34232,-15.28673,-6.49919,-8.24419,-0.54334,0.9463,16.69,0.0173,30.75,3.69,0.480,0.506,0.094,0.0105,0.0500
8225,-33.65104,-18.39333,-15.25772,-6.48917,-8.24060,-0.52794,0.9448,16.68,0.0173,31.02,3.64,0.480,0.506,0.094,0.0105,0.0500
8250,-33.64168,-18.37151,-15.27017,-6.49746,-8.22920,-0.54351,0.9460,16.75,0.0174,31.19,3.67,0.480,0.506,0.094,0.0105,0.0500
8275,-33.65838,-18.35934,-15.29904,-6.51920,-8.23465,-0.54520,0.9492,16.78,0.0174,30.71,4.11,0.481,0.506,0.094,0.0105,0.0500
8300,-33.69651,-18.38692,-15.30959,-6.52141,-8.25532,-0.53286,0.9495,16.65,0.0173,30.70,3.99,0.481,0.506,0.094,0.0105,0.0500
